question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
A 67-year-old male presents to his primary care physician complaining of increased fatigue over the last year. He also says that his friends say he appears to be more pale. His past medical history is significant for 10 years of arthritis. Physical exam reveals spoon shaped nails as well as conjunctival pallor. Based on clinical suspicion RBC tests are ordered showing an mean corpuscular volume (MCV) of 75 fl (normal 80-100 fl) and a peripheral blood smear is obtained and found to be normal. Iron studies shows a serum iron of 30 micromolar (normal range 50-170) and a serum ferritin of 300 micrograms/liter (normal range 15-200). What is the most likely diagnosis in this patient?,(A) Anemia of chronic disease (B) Beta-thalassemia (C) Iron deficiency anemia (D) Lead poisoning anemia,Anemia of chronic disease,(A),C. The peripheral smear is normal and the serum ferrit,0.286715269,FALSE,30.85176265,8.29,80224.38
"A 25-year-old pregnant woman at 28 weeks gestation presents with a headache. Her pregnancy has been managed by a nurse practitioner. Her temperature is 99.0°F (37.2°C), blood pressure is 164/104 mmHg, pulse is 100/min, respirations are 22/min, and oxygen saturation is 98% on room air. Physical exam is notable for a comfortable appearing woman with a gravid uterus. Laboratory tests are ordered as seen below.

Hemoglobin: 12 g/dL
Hematocrit: 36%
Leukocyte count: 6,700/mm^3 with normal differential
Platelet count: 100,500/mm^3

Serum:
Na+: 141 mEq/L
Cl-: 101 mEq/L
K+: 4.4 mEq/L
HCO3-: 25 mEq/L
BUN: 21 mg/dL
Glucose: 99 mg/dL
Creatinine: 1.0 mg/dL
AST: 32 U/L
ALT: 30 U/L

Urine:
Color: Amber
Protein: Positive
Blood: Negative

Which of the following is the most likely diagnosis?",(A) Acute fatty liver disease of pregnancy (B) Eclampsia (C) Preeclampsia (D) Severe preeclampsia,Severe preeclampsia,(D),"D. The patient has severe preeclampsia, which is defined as",0.85129559,TRUE,30.85933224,12.34,80236.73
"A 13-year-old boy is brought to the physician by his parents for the evaluation of multiple behavioral problems. The parents report that their son has been bullying several classmates at school over the past year. During this period, he has been accused twice of stealing items from a local store. He has also beaten up the neighbor's son for no obvious reason. The parents state that they had to give up their dog for adoption after finding out that their son was torturing him. There is no personal or family history of serious illness. He attends a local middle school and his performance at school is poor compared to his classmates. He often forgets to do his homework and argues with his teachers. He was also caught smoking cigarettes. Vital signs are within normal limits. Physical examination shows no abnormalities. He has poor attention and does not answer some of the questions. For questions he answers affirmatively about his actions, he sometimes replies, “So what?.” Which of the following conditions is this patient most likely to develop?",(A) Major depressive disorder (B) Obsessive-compulsive disorder (C) Bipolar disorder (D) Antisocial personality disorder,Antisocial personality disorder,(D),"D. The patient has a history of antisocial behavior, which is not",0.559240639,TRUE,30.86690018,9.3,80246.03
"A 39-year-old woman with a history of migraine headaches is brought to the emergency room because of a severe, sudden-onset, throbbing headache and double vision for 1 hour. She says that she has been having frequent headaches and has not had her period in several months. Her blood pressure is 93/61 mm Hg. Visual field testing shows decreased visual acuity and loss of peripheral vision in both eyes. Which of the following is the most likely diagnosis?",(A) Transient ischemic attack (B) Pituitary apoplexy (C) Sheehan syndrome (D) Migraine with aura,Pituitary apoplexy,(B),B. The patient has symptoms and signs consistent with pituitary ap,0.726384997,TRUE,30.87446646,6.58,80252.61
A 40-year-old man comes to the physician because of a 1-week history of palpitations and dizziness. His pulse is 65/min and regular. An ECG is shown. A drug is administered that inhibits non-dihydropyridine calcium channels in the heart and his symptoms improve. The drug administered to the patient most likely has which of the following effects on the cardiac conduction system?,(A) Prolongation of Purkinje fiber refractory period (B) Decrease in bundle of His refractory period (C) Decrease in ventricular myocardial action potential duration (D) Prolongation of AV node repolarization,Prolongation of AV node repolarization,(D),A. The drug administered to the patient most likely has which of the,0.039527334,FALSE,30.87108777,6.78,80259.39
"A 5-year-old girl is brought to the physician because of a 2-day history of redness and foreign body sensation in both eyes. She has not had vision loss. Her mother reports that she has also had violent coughing spells followed by a high-pitched inspiratory sound during this time. For the past week, she has had low-grade fevers and a runny nose. Her only vaccinations were received at birth. Her temperature is 37.7°C (99.9°F). Examination shows conjunctival hemorrhage and petechiae. Oropharyngeal examination shows no abnormalities. Which of the following is the most appropriate pharmacotherapy?",(A) Topical azithromycin (B) Oral azithromycin (C) Artificial tears (D) Topical tobramycin,Oral azithromycin,(B),B. This child has a clinical presentation consistent with chlamydia conj,0.288495898,TRUE,30.87865193,7.48,80266.87
"A 57-year-old man presents to the emergency department with fatigue. He states that his symptoms started yesterday and have been worsening steadily. The patient endorses a recent weight loss of 7 pounds this past week and states that he feels diffusely itchy. The patient has a past medical history of alcohol abuse, obesity, asthma, and IV drug use. His current medications include metformin, atorvastatin, albuterol, and fluticasone. In addition, the patient admits to smoking and drinking more than usual lately due to the stress he has experienced. His temperature is 98.7°F (37.1°C), blood pressure is 130/75 mmHg, pulse is 90/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam is notable for an ill-appearing man. The patient's skin appears yellow. Abdominal exam is notable for right upper quadrant tenderness. Cardiac and pulmonary exams are within normal limits. Laboratory values are ordered as seen below:

Hemoglobin: 14 g/dL
Hematocrit: 42%
Leukocyte count: 5,500 cells/mm^3 with normal differential
Platelet count: 70,000/mm^3

Partial thromboplastin time: 92 seconds
Prothrombin time: 42 seconds
AST: 1110 U/L
ALT: 990 U/L

Which of the following is most likely to be found in this patient's history?",(A) Appropriate acute management of a deep vein thrombosis (B) Prosthetic valve with appropriate post-operative care (C) Recent antibiotic treatment with gentamicin (D) Severe migraine headaches treated with acetaminophen,Severe migraine headaches treated with acetaminophen,(D),A. The patient's history is consistent with the diagnosis of acute,0.107896149,FALSE,30.87527352,15.6,80282.48
"A 70-year-old man with hypertension and type 2 diabetes mellitus is admitted to the hospital 8 hours after the onset of impaired speech and right-sided weakness. Two days after admission, he becomes confused and is difficult to arouse. His pulse is 64/min and blood pressure is 166/96 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 95%. Fundoscopic examination shows bilateral optic disc swelling. He is intubated and mechanically ventilated. A CT scan of the brain shows hypoattenuation in the territory of the left middle cerebral artery with surrounding edema and a 1-cm midline shift to the right. Which of the following interventions is most likely to result in a decrease in this patient's intracranial pressure?",(A) Increase the respiratory rate (B) Increase the fraction of inhaled oxygen (C) Increase the positive end-expiratory pressure (D) Decrease the heart rate,Increase the respiratory rate,(A),A. The most likely cause of this patient's neurologic deter,0.236177564,TRUE,30.88283558,8.45,80290.93
"A 59-year-old man presents to the emergency department with a 6 day history of persistent fevers. In addition, he has noticed that he feels weak and sometimes short of breath. His past medical history is significant for congenital heart disease though he doesn't remember the specific details. He has been unemployed for the last 3 years and has been occasionally homeless. Physical exam reveals nailbed splinter hemorrhages and painful nodes on his fingers and toes. Blood cultures taken 12 hours apart grow out Streptococcus gallolyticus. Which of the following is most likely associated with this patient's disease?",(A) Dental procedures due to poor hygiene (B) Genitourinary procedures (C) Left-sided colon cancer (D) Prosthetic heart valves,Left-sided colon cancer,(C),A. The organism that grows out of the blood cultures is Strept,0.083238676,FALSE,30.87945745,6.95,80297.88
"A 63-year-old African American man presents to the emergency department with edema over his face and difficulty breathing. Past medical history is significant for hypertension and dyslipidemia. He recently began lisinopril and atorvastatin several weeks ago. His father died at 80 years from complications of a stroke and his mother lives in a nursing home. His blood pressure is 135/92 mm Hg, the heart rate is 101/min, the respiratory rate is 21/min, the temperature is 32.0°C (98.6°F). Clinical pathology results suggest a normal C1 esterase inhibitor level. Of the following options, which is the most likely diagnosis?",(A) Scleredema (B) Erysipelas (C) Drug-induced angioedema (D) Contact dermatitis,Drug-induced angioedema,(C),"A. Scleredema. This patient has scleredema, a",0.331738055,FALSE,30.87608006,7.89,80305.77
"A 45-year-old man presents to the office for evaluation of pruritic skin lesions, which he has had for 1 month on his elbows and knees. He has been using over-the-counter ointments, but they have not helped. He has not seen a healthcare provider for many years. He has no known allergies. His blood pressure is 140/80 mm Hg, his pulse is 82 beats per minute, his respirations are 18 breaths per minute, and his temperature is 37.2°C (98.9°F). On examination, clustered vesicular lesions are noted on both elbows and knees. Cardiovascular and pulmonary exams are unremarkable. Which of the following would most likely be associated with this patient’s condition?",(A) Malabsorption (B) Transmural inflammation of the colon (C) Erythema nodosum (D) Acanthosis nigricans,Malabsorption,(A),"B. The patient has dermatitis herpetiformis, which is associated",0.211825162,FALSE,30.87270341,8.16,80313.92
"A 50-year-old man is brought to the emergency department with progressive retrosternal chest pain and shortness of breath that started the day before. The pain is severe, worsens with inspiration, and radiates to his neck. He has also had a sore throat and neck pain the last 4 days. He remained bed-bound during this time and had poor appetite. One week ago, he underwent an upper endoscopy for peptic ulcer disease. He has type 2 diabetes mellitus, peptic ulcer disease, hyperlipidemia, and hypertension. His only medication is omeprazole. He does not smoke or drink alcohol. He appears in significant distress. His temperature is 39.1°C (102.3°F), pulse is 108/min, respirations are 28/min, and blood pressure is 88/46 mm Hg. The lungs are clear to auscultation. Cardiac examinations shows tachycardia but is otherwise unremarkable. The abdomen is soft and nontender. Oropharyngeal examination is limited because the patient is unable to open his mouth due to pain. His hematocrit is 42%, leukocyte count is 13,800/mm3, and platelet count is 205,000/mm3. The patient is intubated in the emergency department and appropriate treatment is started. Chest x-ray shows a widened mediastinum. Which of the following is most likely to have prevented this patient's condition?","(A) Pericardiocentesis (B) Intravenous ampicillin-sulbactam administration (C) Blood pressure control (D) Intravenous levofloxacin administration
""",Intravenous ampicillin-sulbactam administration,(B),A. The most likely cause of this patient's condition is aortic,0.149053037,FALSE,30.8693275,14.1,80328.02
"Every time your neighbor in the adjacent apartment flushes the toilet, the water in your shower becomes very hot, causing you to jump out of the way of the water stream. After this has occurred for several months, you note that you reflexively jump back from the water directly after the sound of the flushing toilet but before the water temperature changes. Which of the following situations is the most similar to the conditioning process detailed above?",(A) You consistently check the slots of pay telephones as you have previously found change left there (B) A young child elects to not throw a temper tantrum to avoid being grounded by his parents (C) A mouse repeatedly presses a red button to avoid receiving an electric shock (D) White coat syndrome (patient anxiety evoked at the sight of a white lab coat),White coat syndrome (patient anxiety evoked at the sight of a white lab coat),(D),B. The most similar situation is one in which a conditioned response occurs as,0.213221163,FALSE,30.86595233,7.24,80335.26
"A 28-year-old woman, gravida 3, para 2, at 12 weeks' gestation comes to the physician for a prenatal visit. She reports feeling fatigued, but she is otherwise feeling well. Pregnancy and delivery of her first 2 children were complicated by iron deficiency anemia. The patient does not smoke or drink alcohol. She does not use illicit drugs. She has a history of a seizure disorder controlled by lamotrigine; other medications include folic acid, iron supplements, and a multivitamin. Her temperature is 37°C (98.6°F), pulse is 80/min, and blood pressure is 144/96 mm Hg. She recalls that during blood pressure self-monitoring yesterday morning her blood pressure was 140/95 mm Hg. Physical examination shows no abnormalities. Laboratory studies, including serum glucose level and thyroid-stimulating hormone concentration, are within normal limits. This patient's child is most likely to develop which of the following?",(A) Small for gestational age (B) Neonatal polycythemia (C) Caudal regression syndrome (D) Fetal hydantoin syndrome,Small for gestational age,(A),B. The fetus is at risk for neonatal polycythemia,0.405084729,FALSE,30.86257789,9.77,80345.03
"A 7-year-old girl is brought to the physician with complaints of recurrent episodes of dysuria for the past few months. Her parents reported 4 to 5 similar episodes in the last year. They also note that she has had several urinary tract infections throughout her childhood. She has no other medical problems and takes no medications. Her temperature is 38.6ºC (101.4°F), pulse is 88/min, and respiratory rate is 20/min. On physical examination, suprapubic tenderness is noted. On ultrasonography, hydronephrosis and scarring are present. Which of the following is the most appropriate next step?",(A) Complete blood count (B) Ultrasonography of the abdomen and pelvis (C) Urine culture and sensitivity (D) Voiding cystourethrogram,Voiding cystourethrogram,(D),C. The patient has a history of recurrent urinary tract infections,0.174441248,FALSE,30.8592042,7.55,80352.58
"Two days after undergoing hemicolectomy for colon cancer, a 78-year-old man is found agitated and confused in his room. He says that a burglar broke in. The patient points at one corner of the room and says “There he is, doctor!” Closer inspection reveals that the patient is pointing to his bathrobe, which is hanging on the wall. The patient has type 2 diabetes mellitus and arterial hypertension. Current medications include insulin and hydrochlorothiazide. His temperature is 36.9°C (98.4°F), pulse is 89/min, respirations are 15/min, and blood pressure is 145/98 mm Hg. Physical examination shows a nontender, nonerythematous midline abdominal wound. On mental status examination, the patient is agitated and oriented only to person. Which of the following best describes this patient's perception?",(A) Illusion (B) Delusion (C) Loose association (D) Hallucination,Illusion,(A),B. Perception is a term used to describe an abnormality in sens,0.368565202,FALSE,30.85583124,8.36,80360.94
"Two days after an uncomplicated laparoscopic abdominal hernia repair, a 46-year-old man is evaluated for palpitations. He has a history of hypertension, type 2 diabetes mellitus, and a ventricular septal defect that closed spontaneously as a child. His father has coronary artery disease. Prior to admission, his only medications were hydrochlorothiazide and metformin. He currently also takes hydromorphone/acetaminophen for mild postoperative pain. He is 180 cm (5 ft 11 in) tall and weighs 100 kg (220 lb); BMI is 30.7 kg/m2. His temperature is 37.0°C (99°F), blood pressure is 139/85 mmHg, pulse is 75/min and irregular, and respirations are 14/min. Cardiopulmonary examination shows a normal S1 and S2 without murmurs and clear lung fields. The abdominal incisions are clean, dry, and intact. There is mild tenderness to palpation over the lower quadrants. An electrocardiogram is obtained and shown below. Which of the following is the most likely cause of this patient's ECG findings?",(A) Hypokalemia (B) Accessory pathway in the heart (C) Acute myocardial ischemia (D) Atrial enlargement,Hypokalemia,(A),"B. The ECG shows a short PR interval and delta waves, which are",0.050850712,FALSE,30.85245902,10.8,80371.75
"A 34-year-old man presents to the emergency department with a headache that has lasted for 2 hours. His headache is severe and he rates it as a 10/10 on the pain scale. It is generalized and associated with nausea and photophobia. He denies any history of head trauma or fever. He has a history of migraines, but he says this headache is worse than any he has had before. He has no other significant past medical history and takes no medications. His father has chronic kidney disease. Physical examination reveals: blood pressure 125/66 mm Hg, heart rate 80/min, and temperature 37.2°C (99.0°F). The patient is awake, alert, and oriented, but he is in severe distress due to the pain. On physical examination, his neck is stiff with flexion. Motor strength is 5/5 in all 4 limbs and sensation is intact. Fundoscopic examination results are within normal limits. What is the next best step in the management of this patient?",(A) Antibiotics (B) Sumatriptan (C) Lumbar puncture (D) CT head ,CT head ,(D),"B. This patient has a severe migraine, and sumatriptan is",0.261225909,FALSE,30.84908753,9.08,80380.83
An investigator is studying the structure and function of immunoglobulins that are transmitted across the placenta from mother to fetus. The structure indicated by the arrow is primarily responsible for which of the following immunological events?,"(A) Formation of dimer (B) Fixing of complement (C) Attachment to antigen (D) Determination of idiotype
""",Fixing of complement,(B),(A).,0.308224678,FALSE,30.84571678,4.62,80385.45
"A 45-year-old man is brought to the emergency department after being found down in the middle of the street. Bystanders reported to the police that they had seen the man as he exited a local bar, and he was subsequently assaulted. He sustained severe facial trauma, including multiple lacerations and facial bone fractures. The man is taken to the operating room by the ENT team, who attempt to reconstruct his facial bones with multiple plates and screws. Several days later, he complains of the inability to open his mouth wide or to completely chew his food, both of which he seemed able to do prior to surgery. Which of the following is a characteristic of the injured nerve branch?",(A) Sensory component only (B) Voluntary motor component only (C) Voluntary motor and sensory components (D) Parasympathetic component only,Voluntary motor and sensory components,(C),C. The facial nerve has both voluntary motor and sensory components,0.732145727,TRUE,30.85327215,7.58,80393.03
"A 75-year-old man with hypercholesterolemia, coronary artery disease, and history of a transient ischemic attack (TIA) comes to your office for evaluation of hypertension. Previously, his blood pressure was controlled with diet and an ACE inhibitor. Today, his blood pressure is 180/115 mm Hg, and his creatinine is increased from 0.54 to 1.2 mg/dL. The patient reports that he has been compliant with his diet and blood pressure medications. What is the most likely cause of his hypertension?",(A) Renal artery stenosis (B) Coarctation of the aorta (C) Pheochromocytoma (D) Hypothyroidism,Renal artery stenosis,(A),A. Renal artery stenosis. The patient has a history of,0.875497282,TRUE,30.86082587,7.23,80400.26
"A 69-year-old man presents to the urgent care clinic with a history of hypertension and a variety of systemic complaints including fatigue, occasional fever, abdominal pain, and diffuse palpable, pruritic eruptions over his lower extremities. He is currently unemployed. His medical history is significant for gout, hypertension, hypercholesterolemia, diabetes mellitus type II, HIV, and hepatitis C. He currently smokes 2 packs of cigarettes per day, drinks a 6-pack of beer per day, and endorses a history of injection drug use in the past with heroin but currently denies any drug use. His vital signs include: temperature 40.0°C (104.0°F), blood pressure 126/74 mm Hg, heart rate 111/min, and respiratory rate 23/min. On physical examination, the patient has motor weakness on dorsiflexion. Laboratory analysis shows an elevated erythrocyte sedimentation rate, elevated C-reactive protein, and proteinuria, increasing your suspicion of polyarteritis nodosa. Of the following options, which is the reaction mechanism that underlies polyarteritis nodosa?",(A) Type I–anaphylactic hypersensitivity reaction (B) Type II–cytotoxic hypersensitivity reaction (C) Type III–immune complex-mediated hypersensitivity reaction (D) Type IV–cell-mediated (delayed) hypersensitivity reaction,Type III–immune complex-mediated hypersensitivity reaction,(C),Type I. Polyarteritis nodosa is a systemic necrotizing,0.308324754,FALSE,30.85745494,11.71,80411.96
"A 12-year-old girl is brought to the physician for a follow-up examination. Two months ago, she was diagnosed with asthma and treatment was begun with an albuterol inhaler as needed. Since then, she has had episodic chest tightness and cough 2–3 times per week. The cough is intermittent and nonproductive; it is worse at night. She has been otherwise healthy and takes no other medications. Her vital signs are within normal limits. Pulmonary examination shows mild expiratory wheezing of all lung fields. Spirometry shows an FEV1:FVC ratio of 81% and an FEV1 of 80% of predicted; FEV1 rises to 93% of predicted after administration of a short-acting bronchodilator. Treatment with low-dose inhaled beclomethasone is begun. The patient is at greatest risk for which of the following adverse effects?",(A) Oropharyngeal candidiasis (B) Bradycardia (C) High-pitched voice (D) Hypoglycemia,Oropharyngeal candidiasis,(A),B. Inhaled corticosteroids are associated with a small but,0.298969269,FALSE,30.85408475,9.04,80421
"A previously healthy 32-year-old woman comes to the emergency department with fatigue and bilateral leg swelling. Her pulse is 92/min, and respirations are 24/min. Physical examination shows jugular venous distention and pitting edema of the lower extremities. Her abdomen is distended with shifting dullness and tender hepatomegaly is present. Cardiovascular examination shows a holosystolic murmur heard best at the left lower sternal border that increases in intensity with inspiration. Which of the following is the most likely predisposing factor for this patient's condition?","(A) 45,XO genotype (B) Intravenous drug use (C) Fibrillin gene defect (D) Streptococcal pharyngitis",Intravenous drug use,(B),(D). The most likely predisposing factor for this patient's,0.228226155,FALSE,30.8507153,7.73,80428.73
"A 2-year-old boy is brought in by his parents to his pediatrician. The boy was born by spontaneous vaginal delivery at 39 weeks and 5 days after a normal pregnancy. The boy has received all age-appropriate vaccinations as of his last visit at 18 months of age. Of note, the boy has confirmed sickle cell disease and the only medication he takes is penicillin prophylaxis. The parents state that they plan on enrolling their son in a daycare, which requires documentation of up-to-date vaccinations. The pediatrician states that their son needs an additional vaccination at this visit, which is a polysaccharide vaccine that is not conjugated to protein. Which of the following matches this description?",(A) Hib vaccine (B) Live attenuated influenza vaccine (C) Menactra (D) Pneumovax,Pneumovax,(D),C. The polysaccharide vaccines are not conjugated to,0.044732068,FALSE,30.84734658,8.71,80437.44
"Maturity Onset Diabetes of the Young (MODY) type 2 is a consequence of a defective pancreatic enzyme, which normally acts as a glucose sensor, resulting in a mild hyperglycemia. The hyperglycemia is especially exacerbated during pregnancy. Which of the following pathways is controlled by this enzyme?","(A) Glucose --> glucose-6-phosphate (B) Glucose-6-phosphate --> fructose-6-phosphate (C) Fructose-6-phosphate --> fructose-1,6-biphosphate (D) Phosphoenolpyruvate --> pyruvate",Glucose --> glucose-6-phosphate,(A),"(A). The enzyme is glucokinase, which catal",0.334526122,TRUE,30.85489682,6.87,80444.32
"A 75-year-old man presents to the clinic for chronic fatigue of 3 months duration. Past medical history is significant for type 2 diabetes and hypertension, both of which are controlled with medications, as well as constipation. He denies any fever, weight loss, pain, or focal neurologic deficits. A complete blood count reveals microcytic anemia, and a stool guaiac test is positive for blood. He is subsequently evaluated with a colonoscopy. The physician notes some “small pouches” in the colon despite poor visualization due to inadequate bowel prep. What is the blood vessel that supplies the area with the above findings?",(A) Inferior mesenteric artery (B) Middle colic artery (C) Right colic artery (D) Superior mesenteric artery,Inferior mesenteric artery,(A),The superior mesenteric artery is a branch of the abdominal,0.835532606,TRUE,30.86244541,7.62,80451.94
"A 78-year-old man is brought to the emergency department by ambulance 30 minutes after the sudden onset of speech difficulties and right-sided arm and leg weakness. Examination shows paralysis and hypoesthesia on the right side, positive Babinski sign on the right, and slurred speech. A CT scan of the head shows a hyperdensity in the left middle cerebral artery and no evidence of intracranial bleeding. The patient's symptoms improve rapidly after pharmacotherapy is initiated and his weakness completely resolves. Which of the following drugs was most likely administered?","(A) Rivaroxaban (B) Alteplase (C) Heparin (D) Warfarin
""",Alteplase,(B),B. The patient's symptoms are consistent with a left middle cere,-0.009448194,TRUE,30.86999236,7.08,80459.02
"A 25-year-old woman presents to her physician with a missed mense and occasional morning nausea. Her menstrual cycles have previously been normal and on time. She has hypothyroidism resulting from Hashimoto thyroiditis diagnosed 2 years ago. She receives levothyroxine (50 mcg daily) and is euthyroid. She does not take any other medications, including birth control pills. At the time of presentation, her vital signs are as follows: blood pressure 120/80 mm Hg, heart rate 68/min, respiratory rate 12/min, and temperature 36.5℃ (97.7℉). The physical examination shows slight breast engorgement and nipple hyperpigmentation. The gynecologic examination reveals cervical softening and increased mobility. The uterus is enlarged. There are no adnexal masses. The thyroid panel is as follows:
Thyroid stimulating hormone (TSH) 3.41 mU/L
Total T4 111 nmol/L
Free T4 20 pmol/L
Which of the following adjustments should be made to the patient’s therapy?","(A) Decrease levothyroxine dosage by 30%  (B) Discontinue levothyroxine (C) Increase levothyroxine dosage by 20%–30% (D) Increase levothyroxine dosage by 5% each week up, to 50%",Increase levothyroxine dosage by 20%–30%,(C),(A). The patient has a TSH level that is in the upper limit,0.256625831,FALSE,30.86662301,11.87,80470.89
"To maintain blood glucose levels even after glycogen stores have been depleted, the body, mainly the liver, is able to synthesize glucose in a process called gluconeogenesis. Which of the following reactions of gluconeogenesis requires an enzyme different from glycolysis?","(A) Fructose 1,6-bisphosphate --> Fructose-6-phosphate (B) Phosphoenolpyruvate --> 2-phosphoglycerate (C) Dihydroxyacetone phosphate --> Glyceraldehyde 3-phosphate (D) 1,3-bisphosphoglycerate --> Glyceraldehyde 3-phosphate","Fructose 1,6-bisphosphate --> Fructose-6-phosphate",(A),(A). The enzyme that catalyzes the conversion of fruct,0.537450969,TRUE,30.87416785,7.2,80478.09
"A 46-year-old woman from Ecuador is admitted to the hospital because of tarry-black stools and epigastric pain for 2 weeks. The epigastric pain is relieved after meals, but worsens after 1–2 hours. She has no history of serious illness and takes no medications. Physical examination shows no abnormalities. Fecal occult blood test is positive. Esophagogastroduodenoscopy shows a bleeding duodenal ulcer. Microscopic examination of a duodenal biopsy specimen is most likely to show which of the following?","(A) Curved, flagellated gram-negative rods (B) Irregularly drumstick-shaped gram-positive rods (C) Gram-positive lancet-shaped diplococci (D) Dimorphic budding yeasts with pseudohyphae","Curved, flagellated gram-negative rods",(A),"B. Helicobacter pylori is a curved, flagell",0.290450811,FALSE,30.87079878,7.7,80485.79
"A 1-year-old, pale-looking boy presents with high-grade fever and ecchymosis, which he has been experiencing for the past 2 weeks. The boy has achieved all developmental milestones on time and has no history of medical illness in the past. Lab investigations reveal the following:
Hemoglobin 5.5 g/dL
WBC 112,000/mm3
Platelets 15,000/mm3
ESR 105/1st hour
The boy is referred to a hematologist, who suspects that he may be suffering from the neoplastic proliferation of immature B cells. The physician decides to do a flow cytometry analysis. Detection of which of the following markers would help confirm the suspected diagnosis?","(A) MHC II (B) CD19, terminal deoxynucleotidyl transferase (Tdt) (C) CD56 (D) CD16","CD19, terminal deoxynucleotidyl transferase (Tdt)",(B),B. The boy is suffering from acute lymphoblastic le,0.191300288,TRUE,30.87834152,8.41,80494.2
"A 35-year-old man who is a professional baseball player presents with stiffness in his hands. He says he is unable to bat as he would like and feels like he lacks power in his swings. He also has noticed that he sometimes seems to be dragging his feet while walking, and his voice seems to have changed. On physical examination, strength is 3 out of 5 in the extensor and flexor muscle groups in both upper and lower limbs bilaterally. Sensation is intact. Widespread muscle fasciculations are noted. Which of the following is the most likely diagnosis in this patient?",(A) Lambert-Eaton Syndrome (B) Multiple sclerosis (C) Primary lateral sclerosis (D) Amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,(D),A. Lambert-Eaton syndrome. This is a disorder of,0.435174227,FALSE,30.87497273,7.4,80501.6
"A 67-year-old man presents to the emergency room with malaise, nausea, and vomiting. Four hours prior to presentation, he was spraying insecticide at his farm when he started feeling nauseous. He has had multiple episodes of diarrhea and has vomited non-bloody, non-bilious fluid twice. He also complains of muscle cramps and tremors. His past medical history is notable for hypertension, diabetes, hyperlipidemia, and a prior myocardial infarction. He takes aspirin, metoprolol, metformin, lisinopril, and atorvastatin. He has a 40-pack-year smoking history and drinks 3-4 shots of whiskey per day. His temperature is 98.6°F (37°C), blood pressure is 148/88 mmHg, pulse is 96/min, and respirations are 22/min. He is alert and oriented to person and place but not to time. He is diaphoretic and tremulous. His pupils are 2 mm bilaterally. The patient's clothing is removed, and he is placed in a medical gown. Which of the following is the most appropriate initial treatment for this patient?",(A) Activated charcoal (B) Physostigmine (C) Pralidoxime (D) Sodium bicarbonate,Pralidoxime,(C),"C. This patient has symptoms consistent with organophosphate poisoning,",0.129761606,TRUE,30.88251336,11.18,80512.78
"A 48-year-old man presents to his primary care physician with a complaint of lower back pain that has developed over the past week. He works in construction but cannot recall a specific injury or incident that could have led to this pain. He denies any pain, weakness, or change/loss of sensation in his legs. The patient also reports no episodes of incontinence and confirms that he has not noted any changes in his bowel movements or urination. His temperature is 97.6°F (36.4°C), blood pressure is 133/82 mmHg, pulse is 82/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical examination reveals no focal spine tenderness and demonstrates 5/5 strength and intact sensation to light touch throughout the lower extremities. Which of the following is the most appropriate next step in management?",(A) CRP level (B) Ibuprofen and bed rest (C) MRI spine (D) Naproxen and activity as tolerated,Naproxen and activity as tolerated,(D),"C. The patient has a history of back pain, but his physical examination",0.113567159,FALSE,30.87914485,8.51,80521.29
"A 4-year-old boy presents with vomiting and one day of lethargy after a one week history of flu-like symptoms and low-grade fevers. The vomiting is nonbilious and nonbloody. The patient has had no other symptoms aside from mild rhinorrhea and cough. He has no past medical history, and is on no medications except for over-the-counter medications for his fever. His temperature is 98.5°F (36.9°C), pulse is 96/min, respirations are 14/min, and blood pressure is 108/80 mmHg. The patient appears lethargic and is oriented only to person. Otherwise, the physical exam is benign and the patient has no other neurologic symptoms. What is the mechanism of the most likely cause of this patient’s presentation?",(A) Bacterial infection (B) Chemical ingestion (C) Reversible enzyme inhibition (D) Irreversible enzyme inhibition,Irreversible enzyme inhibition,(D),A. The patient has a history of flu-like symptoms and lowgrade,0.052630734,FALSE,30.87577707,8.76,80530.04
"A 22-year-old woman comes to the office with complaints of dark urine and low-grade fever for 3 months. She also expresses her concerns about feeling fatigued most of the time. She says that she thought her dark urine was from dehydration and started to drink more water, but it showed minimal improvement. She reports a recent decrease in her appetite, and also states that her bowel movements are pale appearing. She denies smoking and alcohol consumption. The vital signs include: heart rate 99/min, respiratory rate 18/min, temperature 38.5°C (101.3°F) and blood pressure 100/60 mm Hg. On physical examination, telangiectasias on the anterior thorax are noted. The liver is palpable 4 cm below the costal border in the right midclavicular line and is tender on palpation. The spleen is palpable 2 cm below the costal border. Liver function results show:
Aspartate aminotransferase (AST) 780 U/L
Alanine Aminotransferase (ALT) 50 U/L
Total bilirubin 10 mg/dL
Direct bilirubin 6 mg/dL
Alkaline phosphatase (ALP) 150 U/L
Serum albumin 2.5 g/dL
Serum globulins 6.5 g/dL
Prothrombin time 14 s
Agglutinations negative
Serology for hepatitis C and D negative
Anti-smooth muscle antibodies positive
What is the most likely cause?",(A) Primary biliary cholangitis (B) Autoimmune hepatitis (C) Primary sclerosing cholangitis (D) Alpha-1 antitrypsin deficiency,Autoimmune hepatitis,(B),"B. The patient has elevated AST and ALT, normal total bil",0.168957621,TRUE,30.88331516,15.23,80545.27
