question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
"A 19-year-old South Asian male presents to the family physician concerned that he is beginning to go bald. He is especially troubled because his father and grandfather ""went completely bald by the age of 25,"" and he is willing to try anything to prevent his hair loss. The family physician prescribes a medication that prevents the conversion of testosterone to dihydrotestosterone. Which of the following enzymes is inhibited by this medication?",(A) Desmolase (B) Aromatase (C) 5-alpha-reductase (D) Cyclooxygenase 2,5-alpha-reductase,(C),B,0.18132296204566956,False,33.58490566037736,26.83,26094.71
"A 24-year-old woman presents to her primary care physician’s office complaining of right foot pain for the last week. She first noticed this pain when she awoke from bed one morning and describes it as deep at the bottom of her heel. The pain improved as she walked around her apartment but worsened as she attended ballet practice. The patient is a professional ballerina and frequently rehearses for up to 10 hours a day, and she is worried that this heel pain will prevent her from appearing in a new ballet next week. She has no past medical history and has a family history of sarcoidosis in her mother and type II diabetes in her father. She drinks two glasses of wine a week and smokes several cigarettes a day but denies illicit drug use. At this visit, the patient’s temperature is 98.6°F (37.0°C), blood pressure is 117/68 mmHg, pulse is 80/min, and respirations are 13/min. Examination of the right foot shows no overlying skin changes or swelling, but when the foot is dorsiflexed, there is marked tenderness to palpation of the bottom of the heel. The remainder of her exam is unremarkable. Which of the following is the best next step in management?",(A) Orthotic shoe inserts (B) Glucocorticoid injection (C) Plain radiograph of the foot (D) Resting of the foot,Resting of the foot,(D),(B) Glucocorticoid injection,-0.02646082639694214,False,33.54271356783919,70.66,26165.37
"A 35-year-old man presents with acute onset of chest pain, trouble breathing, and abdominal pain. He says he had recently been training for a triathlon competition when, over the past week, he noticed that he was getting more tired than usual. He figured that it was due to his age since most of the people training with him were in their 20s. However, after completing a particularly difficult workout over this last weekend he noticed left-sided chest pain that did not radiate, and abdominal pain, worse on the right side. The pain persisted after he stopped exercising. This morning he noticed red urine. The patient reports similar past episodes of red urine after intense exercise or excessive alcohol intake for the past 5 years, but says it has never been accompanied by pain. Past medical history is significant for a urinary tract infection last week, treated with trimethoprim-sulfamethoxazole. Physical examination is significant for a systolic flow murmur loudest at the right upper sternal border and right upper quadrant tenderness without guarding or rebound. Laboratory findings are significant for the following:
Hemoglobin 8.5 g/dL
Platelets 133,000/µL
Total bilirubin 6.8 mg/dL
LDH 740 U/L
Haptoglobin 25 mg/dL
An abdominal MRI with contrast is performed which reveals hepatic vein thrombosis. Which of the following laboratory tests would most likely to confirm the diagnosis in this patient?",(A) Peripheral blood smear (B) Flow cytometry (C) Hemoglobin electrophoresis (D) Sucrose hemolysis test,Flow cytometry,(B),(A) Peripheral blood smearThe correct answer is (A,0.2914547324180603,False,33.500627352572145,66.8,26232.17
"A 32-year-old man comes to the physician because of a 3-week history of recurrent thumb pain that worsens with exposure to cold temperatures. Examination shows a 6-mm, blue-red papule under the left thumbnail. The overlying area is extremely tender to palpation. The thumbnail is slightly pitted and cracked. This lesion most likely developed from which of the following types of cells?",(A) Dysplastic melanocytes (B) Modified smooth muscle cells (C) Injured nerve cells (D) Basal epidermal cells,Modified smooth muscle cells,(B),(A) Dysplastic melanocytes,0.29892539978027344,False,33.45864661654135,60.01,26292.18
"A 25-year-old man presents to his primary care physician with a chief complaint of ""failing health."" He states that he typically can converse with animals via telepathy, but is having trouble right now due to the weather. He has begun taking an assortment of Peruvian herbs to little avail. Otherwise he is not currently taking any medications. The patient lives alone and works in a health food store. He states that his symptoms have persisted for the past eight months. On physical exam, you note a healthy young man who is dressed in an all burlap ensemble. When you are obtaining the patient's medical history there are several times he is attempting to telepathically connect with the animals in the vicinity. Which of the following is the most likely diagnosis?",(A) Schizotypal personality disorder (B) Schizophrenia (C) Schizophreniform disorder (D) Brief psychotic disorder,Schizotypal personality disorder,(A),(B) Schizophrenia,0.5606560707092285,False,33.41677096370463,53.47,26345.65
"An 18-month-old boy is brought in to the pediatrician by his mother for concerns that her child is becoming more and more yellow over the past two days. She additionally states that the boy has been getting over a stomach flu and has not been able to keep down any food. The boy does not have a history of neonatal jaundice. On exam, the patient appears slightly sluggish and jaundiced with icteric sclera. His temperature is 99.0°F (37.2°C), blood pressure is 88/56 mmHg, pulse is 110/min, and respirations are 22/min. His labs demonstrate an unconjugated hyperbilirubinemia of 16 mg/dL. It is determined that the best course of treatment for this patient is phenobarbital to increase liver enzyme synthesis. Which of the following best describes the molecular defect in this patient?",(A) Deletion in the SLCO1B1 gene (B) Mutation in the promoter region of the UGT1A1 gene (C) Missense mutation in the UGT1A1 gene (D) Nonsense mutation in the UGT1A1 gene,Missense mutation in the UGT1A1 gene,(C),(C) Missense mutation in the UGT1A1 gene.,0.9696391820907593,True,33.5,85.96,26431.61
"A 41-year-old G3P3 woman presents with acute on chronic right upper quadrant abdominal pain. She says that her current symptoms acutely onset 8 hours ago after eating a large meal and have not improved. She describes the pain as severe, sharp and cramping in character, and localized to the right upper quadrant. She also describes feeling nauseous. The patient says she has had similar less severe episodes intermittently for the past 2 years, usually precipitated by the intake of fatty foods. She denies any history of fever or jaundice. Vital signs are stable. Physical examination is unremarkable, and laboratory findings show normal liver function tests and normal serum bilirubin and serum amylase levels. Ultrasonography of the abdomen reveals multiple stones in the gallbladder. The patient is managed symptomatically for this episode, and after a few months, undergoes elective cholecystectomy, which reveals multiple stones in her gallbladder as shown in the figure (see image). Which of the following best describes these gallstones?",(A) They are formed due to elevated uric acid in the blood. (B) They are formed due to the release of beta-glucuronidase from infecting bacteria. (C) These are usually radiopaque on X-ray imaging. (D) They are formed due to bile supersaturated with cholesterol.,They are formed due to bile supersaturated with cholesterol.,(D),(D) They are formed due to bile supersaturated with ch,0.8149899244308472,True,33.58302122347066,57.92,26489.53
"A 40-year-old male is brought into the emergency department as the unrestrained passenger in a motor vehicle collision. On presentation he is obtunded with multiple ecchymoses on his chest and abdomen. There is marked distortion of his left lower extremity. His blood pressure is 90/64 mmHg, pulse is 130/min, and respirations are 24/min. Physical exam is limited by the patient’s mental state. The patient appears to be in pain while breathing and has tenderness to palpation of the abdomen. Neck veins are distended. Auscultation of the lungs reveals absent breath sounds on the left and hyperresonance to percussion. An emergent procedure is done and the patient improves. Had a chest radiograph of the patient been obtained on presentation to the ED, which of the following findings would most likely have been seen?",(A) Consolidation of the left lower lobe (B) Collection of fluid in the left lung base (C) Tracheal deviation to the left (D) Tracheal deviation to the right,Tracheal deviation to the right,(D),(A) Consolidation of the left lower lobeThe correct answer is,0.4477773904800415,False,33.54114713216958,83.81,26573.34
"A 55-year-old woman presents to the emergency department with chest pain, shortness of breath, and weakness. She has no known past medical history and generally refuses to see a physician for health issues. Review of systems is notable for chronic, severe gastroesophageal reflux disease and chronic diarrhea. Her temperature is 98.3°F (36.8°C), blood pressure is 177/105 mmHg, pulse is 88/min, respirations are 14/min, and oxygen saturation is 97% on room air. Laboratory values are ordered as seen below.

Hemoglobin: 10 g/dL
Hematocrit: 30%
Leukocyte count: 4,500/mm^3 with normal differential
Platelet count: 192,400/mm^3

Serum:
Na+: 139 mEq/L
Cl-: 101 mEq/L
K+: 6.3 mEq/L
BUN: 65 mg/dL
Glucose: 99 mg/dL
Creatinine: 3.1 mg/dL

Notably, the patient requires nursing to help her with most tasks such as putting on her gown and manipulating a cup of water given poor mobility of her hands. She also has recurrent episodes of severe hand pain, which self resolve. The patient is given calcium, insulin, and dextrose and started on dialysis. Which of the following is the most appropriate medical therapy for this patient?",(A) Captopril (B) Furosemide (C) Labetalol (D) Nifedipine,Captopril,(A),(A) CaptoprilCaptopril (an angiotensin II,0.7601287364959717,True,33.623910336239106,93.38,26666.72
"A 42-year-old woman presents to the emergency department in active labor. She has had no prenatal care and is unsure of the gestational age. Labor progresses rapidly and spontaneous vaginal delivery of a baby boy occurs 3 hours after presentation. On initial exam, the child is 1.9 kg (4.2 lb) with a small head and jaw. A sac-like structure containing intestine, as can be seen in the picture, protrudes from the abdominal wall. What complication is closely associated with this presentation?",(A) Duodenal atresia (B) Dehydration and necrosis of bowel (C) Cardiac defect (D) Twisting of the bowel around itself,Cardiac defect,(C),(B) Dehydration and necrosis of bowel,0.24973152577877045,False,33.582089552238806,51.85,26718.57
"A 27-year-old man presents to the emergency department with weakness and a fever for the past week. The patient is homeless and has a past medical history of alcohol and IV drug abuse. His temperature is 102°F (38.9°C), blood pressure is 107/68 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 98% on room air. Physical exam is notable for a tremulous patient with antecubital scars and a murmur over the left lower sternal border. Blood cultures are drawn and the patient is started on vancomycin and ceftriaxone and is admitted to the ICU. The patient's fever and symptoms do not improve despite antibiotic therapy for which the initial identified organism is susceptible. Cultures currently reveal MRSA as one of the infective organisms. Which of the following is the best next step in management?",(A) CT scan of the chest (B) Nafcillin and piperacillin-tazobactam (C) Transesophageal echocardiography (D) Vancomycin and gentamicin,Transesophageal echocardiography,(C),(A) CT scan of the chest,0.361810564994812,False,33.54037267080746,49.38,26767.95
"A 52-year-old man presents to the his primary care physician complaining of an ongoing cough. He reports that the cough started 1 year ago after a “bad cold” and then never resolved. He feels the cough is getting worse, sometimes the cough is dry, but often the cough will bring up a clear to white mucus, especially in the morning. The patient has hypertension and peripheral artery disease. He takes aspirin and lisinopril. He started smoking at age 16, and now smokes 2 packs of cigarettes a day. He has 1-2 beers a couple nights of the week with dinner. He denies illicit drug use. Which of the following cell types within the lung is most likely to undergo metaplasia caused by smoking?",(A) Pseudostratified columnar (B) Simple cuboidal (C) Stratified squamous (D) Transitional,Pseudostratified columnar,(A),(D) TransitionalThe most likely cell type to undergo metaplas,0.22970600426197052,False,33.49875930521092,75.96,26843.91
"A 64-year-old woman presents to the emergency room with complaints of severe, whole-body itching. She states that she first noticed her symptoms while in the bathtub at home. She has never had symptoms like this before. However, over the previous several months she has had episodes of severe joint swelling and pain in her hands as well as redness, burning pain, and swelling of her hands and feet. Her past medical history is significant for type II diabetes mellitus, hypertension, and osteoporosis for which she takes metformin, enalapril, and alendronate, respectively. In addition, she was found to have a deep vein thrombosis of her left leg three months prior to presentation. The patient’s temperature is 98.6°F (37.0°C), pulse is 80/min, blood pressure is 135/85 mmHg, and respirations are 13/min. Physical exam is notable for a woman in discomfort with excoriations over the skin on her forearms. The patient’s laboratory tests are shown below.

Serum:
Na+: 135 mEq/L
Cl-: 100 mEq/L
K+: 5.0 mEq/L
HCO3-: 22 mEq/L
BUN: 19 mg/dL
Glucose: 130 mg/dL
Creatinine: 1.0 mg/dL

Hematocrit: 64%
Leukocyte count: 19,000 cells/mm^3 with normal differential
Platelet count: 900,000/mm^3

What is the best next step in treatment of this patient's underlying condition?",(A) Diphenhydramine (B) Hydroxyurea (C) Febuxostat (D) Prednisone,Hydroxyurea,(B),(A) Diphenhydramine,0.35513991117477417,False,33.457249070631974,72.18,26916.09
"A 43-year-old woman, gravida 2, para 2, comes to the physician because of a 6-month history of heavy, irregular menstrual bleeding. Pelvic examination shows blood and clots in the posterior fornix and normal-appearing internal and external genitalia. An endometrial biopsy specimen shows straight uniform tubular glands lined with tall pseudostratified columnar epithelial cells with high mitotic activity embedded in an edematous stroma. Increased activity of which of the following is directly responsible for the histologic appearance of the biopsy specimen?",(A) Luteinizing hormone (B) Corpus luteum (C) 5-alpha-reductase (D) Aromatase,Aromatase,(D),"Question: A 43-year-old woman, gravida 2, para 2, comes to the physician because of a 6-month history of heavy, irregular menstrual bleeding. Pelvic examination shows blood and clots in the posterior fornix and normal-appearing internal and external genitalia. An endometrial biopsy specimen shows straight uniform tubular glands lined with tall pseudostratified columnar epithelial cells with high mitotic activity embedded in an edematous stroma. Increased activity of which of the following is directly responsible for the histologic appearance of the biopsy specimen?. Options: (A) Luteinizing hormone (B) Corpus luteum (C) 5-alpha-reductase (D) Aromatase. Answer:The correct answer is (D) Aromatase.",-0.023064302280545235,True,33.53960396039604,74.71,26990.8
"A 2-year-old girl presents with high fever, restlessness, and a generalized papulovesicular rash. Past medical history is significant for varicella pneumonia and disseminated cytomegalovirus infection during the 1st year of her life. She was delivered vaginally to a primigravid 22-year-old woman from an uncomplicated pregnancy and was breastfed up to 9 months of age. She is up to date with her vaccines and is meeting all developmental milestones. The vital signs include blood pressure 70/45 mm Hg, heart rate 110/min, respiratory rate 27/min, and temperature 38.0°C (100.4°F). Physical examination demonstrates a generalized papulovesicular rash without a tendency to fuse. The rest of the physical examination is unremarkable for any pathological findings. Disseminated herpes virus infection is suspected. The child is also assessed for primary immunodeficiency. Flow cytometry reveals the absence of CD56 positive cells. Which of the following is true regarding these cells in this patient?",(A) They have cell surface receptors for detecting MHC 1 on other cells (B) They need MHC class 1 to be expressed on the cell to eliminate it (C) They differentiate from the myeloid progenitor (D) These cells also express the T cell receptor,They have cell surface receptors for detecting MHC 1 on other cells,(A),(A) They have cell surface receptors for detecting MHC ,0.8938207626342773,True,33.62175525339926,91.93,27082.73
"A 12-year-old male child presents to the emergency department with a fever, dry cough, and shortness of breath. The condition began approximately 5 days ago with a rise in body temperature up to 38.7°C (101.7℉), headache, myalgias, and runny nose. Three days after the onset, the patient started to develop a non-productive cough and later, dyspnea. His vital signs are as follows: blood pressure is 100/70 mm Hg, heart rate is 91/min, respiratory rate is 29/min, and temperature is 38.1℃ (100.6℉). On examination, his oxygen saturation is 88%. The patient has a mild pharyngeal erythema and cervical lymphadenopathy. Lung auscultation shows no remarkable findings. Chest radiograph shows patchy reticular opacities best visualized in the perihilar region. A sputum culture is positive for Mycoplasma pneumoniae. Which of the following is consistent with the patient’s condition?","(A) Normal A-a gradient, increased diffusion distance (B) Decreased A-a gradient, increased diffusion distance (C) Decreased A-a gradient, decreased diffusion distance (D) Increased A-a gradient, increased diffusion distance","Increased A-a gradient, increased diffusion distance",(D),"(C) Decreased A-a gradient, decreased diffusion distance",0.8670065999031067,True,33.7037037037037,54.14,27136.87
"A 49-year-old man comes to the physician for evaluation of several painless, pruritic lesions on his left forearm that he first noticed 4 days ago. They were initially pink marks that progressed into blisters before ulcerating. He has also had a headache for 1 week. His temperature is 38.1°C (100.6°F). A photograph of one of the lesions is shown. There is pronounced edema of the surrounding skin and painless swelling of the left axillary lymph nodes. Which of the following is the greatest risk factor for this patient's condition?",(A) Pool swimming (B) Wool handling (C) Sexual contact (D) Spider bite,Wool handling,(B),(A) Pool swimming,0.12697440385818481,False,33.66214549938348,48.87,27185.74
"A 76-year-old woman comes in for a routine checkup with her doctor. She is concerned that she feels tired most days and has difficulty doing her household chores. She complains that she gets fatigued and breathless with mild exertion. Past medical history is significant for diabetes mellitus, chronic kidney disease from prolonged elevated blood sugar, and primary biliary cirrhosis. Medications include lisinopril, insulin, and metformin. Family medicine is noncontributory. She drinks one beer every day. Today, she has a heart rate of 98/min, respiratory rate of 17/min, blood pressure of 110/65 mm Hg, and a temperature of 37.0°C (98.6°F). General examination shows that she is pale and haggard looking. She has a heartbeat with a regular rate and rhythm and her lungs are clear to auscultation bilaterally. A complete blood count (CBC) is as follows:
Leukocyte count: 12,000/mm3
Red blood cell count: 3.1 million/mm3
Hemoglobin: 11.0 g/dL
MCV: 85 um3
MCH: 27 pg/cell
Platelet count: 450,000/mm3
Fecal occult blood test is negative. What is the most likely cause of her anemia?",(A) Chronic kidney disease (B) Alcoholism (C) Liver disease (D) Colorectal cancer,Chronic kidney disease,(A),The most likely cause of her anemia is (B) Alcoholism,0.2972196042537689,False,33.62068965517241,72.41,27258.16
"A 23-year-old Caucasian G2P1 presents for a routine prenatal care visit at 25 weeks gestation. She has no complaints and the pregnancy has been uncomplicated thus far. The previous pregnancy was complicated by pre-eclampsia and she delivered a small-for-gestational-age girl at 36 weeks gestation. The pre-pregnancy weight was 73 kg (161 lb), and she now weighs 78 kg (172 lb). Her height is 155 cm. The blood pressure is 120/80 mm Hg, the heart rate is 91/min, the respiratory rate is 14/min, and the temperature is 36.7℃ (98℉). Her physical examination is normal and the gynecologic examination corresponds to 25 weeks gestation. An oral glucose tolerance test (OGTT) with a 75-g glucose load was abnormal with a 1-h glucose level of 189 mg/dL. Which of the following is a risk factor for the patient’s condition?",(A) Patient age (B) re-pregnancy BMI (C) History of pre-eclampsia (D) History of birth of a small-for-gestational-age baby,re-pregnancy BMI,(B),(C) History of pre-eclampsia,0.29129558801651,False,33.579335793357934,67.15,27325.31
"A 78-year-old woman comes to the physician because of a 2-month history of right-sided headache and generalized fatigue. She also has pain, weakness, and stiffness of her shoulders and hips. The stiffness is worse in the morning and usually improves after 60–90 minutes of activity. Three months ago, she fell and hit her head on the kitchen countertop. Her temperature is 38.1°C (100.6°F). Examination shows normal muscle strength in bilateral upper and lower extremities; range of motion of the shoulder and hip is mildly limited by pain. Deep tendon reflexes are 2+ bilaterally. Her erythrocyte sedimentation rate is 68 mm/h and serum creatine kinase is 36 mg/dL. Which of the following is the most likely underlying cause of this patient's headache?",(A) Tension headache (B) Large-vessel vasculitis (C) Hyperthyroidism (D) Cluster headache,Large-vessel vasculitis,(B),(D) Cluster headacheCluster headache is a primary headache,0.20560796558856964,False,33.53808353808354,71.48,27396.78
"Three days after delivery, a 4000-g (8.8-lb) male newborn has several episodes of right-sided arm and leg twitching and lip smacking. These shaking episodes have occurred about six times over the last hour and have lasted for about 40 seconds. He has also had rapid breathing and poor feeding. He has not had fever or trauma. He was born at 37 weeks' gestation. Pregnancy and delivery were uncomplicated. There is no family history of serious illness. His temperature is 37°C (98.6°F), pulse is 230/min, and respirations are 70/min. He appears irritable and jittery. There are intermittent spasms present. The remainder of the examination shows no abnormalities. Laboratory studies show a serum calcium concentration of 6 mg/dL and a serum parathyroid hormone concentration of 150 pg/mL. Which of the following is the most likely underlying cause of this patient's condition?",(A) Maternal familial hypocalciuric hypercalcemia (B) Neonatal ingestion of formula with high phosphate load (C) Neonatal hypoglycemia (D) Increased neonatal thyroid hormone secretion,Maternal familial hypocalciuric hypercalcemia,(A),(A) Maternal familial hypocalciuric hypercalcemia,0.9850298166275024,True,33.61963190184049,70.66,27467.45
"A 25-year-old man presents with a nodule on his right foot. He says that he first noticed the nodule last week. It has not undergone any change in size and color. He denies any history of trauma or fever. Past medical history is significant for HIV, diagnosed 6 years ago. He is currently not on antiretroviral therapy. His last CD4+ T cell count was 0.19 x 109/L. He is afebrile, and his vital signs are within normal limits. On physical examination, there is a 3 cm x 4 cm nodule on the right foot, tan brown in color, non-tender, and covered with a fine scale. A biopsy of the nodule is performed and histopathological analysis reveals the proliferation of blood vessels with overgrown endothelial cells. Histological staining of the biopsy tissue reveals gram-negative bacilli. Which of the following is the best course of treatment for this patient?",(A) Cefazolin (B) Penicillin (C) Erythromycin (D) Interferon-α,Erythromycin,(C),(A) Cefazolin.Explanation: The most appropriate treatment,0.18668696284294128,False,33.57843137254902,67.35,27534.8
"A 17-year-old boy is brought to the physician by his father because of a 7-month history of fatigue, recurrent leg cramps, and increased urinary frequency. His pulse is 94/min and blood pressure is 118/85 mm Hg. Physical examination shows dry mucous membranes. Laboratory studies show:
Serum
Na+ 130 mEq/L
K+ 2.8 mEq/L
Cl- 92 mEq/L
Mg2+ 1.1 mEq/L
Ca2+ 10.6 mg/dL
Albumin 5.2 g/dL
Urine
Ca2+ 70 mg/24 h
Cl- 375 mEq/24h (N = 110–250)
Arterial blood gas analysis on room air shows a pH of 7.55 and an HCO3- concentration of 45 mEq/L. Impaired function of which of the following structures is the most likely cause of this patient's condition?""",(A) Ascending loop of Henle (B) Distal convoluted tubule (C) Collecting duct (D) Proximal convoluted tubule,Distal convoluted tubule,(B),(B) Distal convoluted tubuleThe most likely cause of this,0.7646916508674622,True,33.65973072215422,80.43,27615.23
"A 66-year-old male presents to the emergency room with shortness of breath with exertion and at rest for the past 5 days. His shortness of breath is mostly at night, and he is also concerned about bilateral leg swelling. He is a heart failure patient who is being managed with oral medication and has been compliant with his drugs. Physical examination reveals an elderly man in respiratory distress with abdominal distention and bilateral pitting ankle edema. Respiratory rate is 32/min, SpO2 is 93% in room air, and coarse crepitations are heard on both lung bases. Pulse rate is 73/min and barely palpable. His blood pressure is 79/54 mm Hg. On auscultation, a blowing holosystolic murmur is heard at the apex radiating to the left axilla. An echocardiography shows an ejection fraction of 18%. The physician decides to include an inotropic agent in his current medication. What would likely result from this intervention?",(A) A decrease in the interval between the heart sounds S1 and S2 (B) An increase in the left ventricular end-systolic volume (C) A decrease in the interval between the heart sounds S2 and S1 (D) A decrease in the left ventricular end-diastolic pressure,A decrease in the interval between the heart sounds S1 and S2,(A),(A) A decrease in the interval between the heart sounds S1 and S,0.9587984681129456,True,33.74083129584352,84.24,27699.47
A geriatric investigator is evaluating the consistency of Alzheimer dementia diagnoses based on clinical symptoms. Patients with known chart diagnoses of Alzheimer dementia were evaluated by multiple physicians during a fixed time interval. Each evaluator was blinded to the others' assessments. The extent to which the diagnosis by one physician was replicated by another clinician examining the same patient is best described by which of the following terms?,(A) Validity (B) Specificity (C) Precision (D) Sensitivity,Precision,(C),D) Sensitivity,0.26701295375823975,False,33.6996336996337,57.88,27757.36
"A 19-year-old woman presents with irregular menstrual cycles for the past 3 years and facial acne. Patient says she had menarche at the age of 11, established a regular cycle at 13, and had regular menses until the age of 16. Patient is sexually active with a single partner, and they use barrier contraception. They currently do not plan to get pregnant. There is no significant past medical history and she takes no current medications. Vitals are temperature 37.0℃ (98.6℉), blood pressure 125/85 mm Hg, pulse 69/min, respiratory rate 14/min, and oxygen saturation 99% on room air. Physical examination is significant for multiple comedones on her face. She also has hair on her upper lip, between her breasts, along with the abdominal midline, and on her forearms. There is hyperpigmentation of the axillary folds and near the nape of the neck. Laboratory tests are significant for the following:
Sodium   141 mEq/L
Potassium   4.1 mEq/L
Chloride  101 mEq/L
Bicarbonate  25 mEq/L
BUN  12 mg/dL
Creatinine  1.0 mg/dL
Glucose (fasting)   131 mg/dL 
  Bilirubin, conjugated 0.2 mg/dL
Bilirubin, total   1.0 mg/dL
AST (SGOT)    11 U/L
ALT (SGPT)        12 U/L
Alkaline Phosphatase 45 U/L
  WBC  6,500/mm3
RBC 4.80 x 106/mm3 
Hematocrit  40.5%
Hemoglobin  14.0 g/dL
Platelet Count   215,000/mm3
  TSH    4.4 μU/mL   
FSH   73 mIU/mL
LH   210 mIU/mL
Testosterone, total  129 ng/dL (ref: 6-86 ng/dL)
β-hCG  1 mIU/mL
Which of the following is the best course of treatment for this patient?",(A) Oral contraceptives (B) Clomiphene (C) Goserelin (D) Letrozole,Oral contraceptives,(A),(A) Oral contraceptives,0.9499226808547974,True,33.78048780487805,92.19,27849.55
"A 41-year-old man presents to the office with pain in his right big toe. The pain started yesterday and has been progressively getting worse to the point that it is difficult to walk. He describes his right big toe as being swollen and hot to the touch. He has never had symptoms like this before. He drinks 3 beers per night. Medical history is otherwise significant for chronic kidney disease. Physical examination is notable for an overweight gentleman in moderate pain, with an erythematous, swollen and tender right toe. He is afebrile. A joint fluid analysis in this patient is most likely to show what?",(A) Negatively birefringent crystals (B) Positively birefringent crystals (C) Glucose < 40 mg/dL (D) Normal,Negatively birefringent crystals,(A),(A) Negatively birefringent crystalsThe correct answer,0.9190883636474609,True,33.86114494518879,54.81,27904.36
"A 56-year-old man comes to the clinic complaining of intermittent abdominal pain for the past 2 months. He reports that the pain improves with oral intake and is concentrated at the epigastric area. The pain is described as gnawing in quality and improves when he takes his wife’s ranitidine. He denies weight changes, fever, chest pain, or recent travel but endorses “brain fog” and decreased libido. An upper endoscopy reveals ulcerations at the duodenum and jejunum. Physical examination demonstrates bilateral hemianopsia, gynecomastia, and diffuse pain upon palpation at the epigastric area. Laboratory findings are demonstrated below:

Serum:
Na+: 137 mEq/dL
Cl-: 96 mEq/L
K+: 3.9 mEq/dL
HCO3-: 25 mEq/L
Glucose: 110 mg/dL
Creatinine: .7 mg/dL
Ca2+: 13.5 mg/dL

What is the best explanation for this patient’s findings?",(A) Infection with Helicobacter pylori (B) Mutation of the APC gene (C) Mutation of the MEN1 gene (D) Mutation of the RET gene,Mutation of the MEN1 gene,(C),The best explanation for this patient's findings is Option B - Mutation,0.3904595971107483,False,33.81995133819951,84.11,27988.47
"A 2980-g (6.6-lb) female newborn is brought to the emergency department by her mother because of worsening lethargy. The newborn was delivered at home 10 hours ago. The mother has had no prenatal care. The newborn's temperature is 39.7°C (103.5°F). Physical examination shows scleral icterus. Her leukocyte count is 36,000/mm3 (85% segmented neutrophils). An organism is isolated from the blood. When grown together on sheep agar, the isolated organism enlarges the area of clear hemolysis formed by Staphylococcus aureus. Which of the following is the most likely causal organism?",(A) Pseudomonas aeruginosa (B) Listeria monocytogenes (C) Streptococcus pyogenes (D) Streptococcus agalactiae,Streptococcus agalactiae,(D),(A) Pseudomonas aeruginosa,0.5757447481155396,False,33.77885783718105,52.72,28041.19
"A 75-year-old man is brought to the emergency room after being found unconscious in his home. His medical history is unknown. On physical examination he does not demonstrate any spontaneous movement of his extremities and is unable to respond to voice or painful stimuli. You notice that he is able blink and move his eyes in the vertical plane. Based on these physical exam findings, you expect that magnetic resonance angiogram will most likely reveal an occlusion in which of the following vessels?",(A) Anterior cerebral artery (B) Anterior inferior cerebellar artery (C) Basilar artery (D) Posterior cerebral artery,Basilar artery,(C),(C) Basilar arteryThe basilar artery is the largest and,0.874459981918335,True,33.859223300970875,48.7,28089.89
"A 48-year-old man presents to an urgent care center with epigastric discomfort following meals and an occasional dry cough worse in the morning, both of which have increased in frequency over the past several months. He is otherwise healthy and has no additional complaints. Past medical history is significant for major depressive disorder, anxiety, and hypothyroidism. Physical examination is unremarkable. His vital signs include temperature 36.7°C (98.0°F), blood pressure 126/74 mm Hg, heart rate 74/min, and respiratory rate 14/min. Given the following options, what is the most appropriate next step in patient management?",(A) Electrocardiography (ECG) (B) Lifestyle modifications (C) Begin omeprazole therapy (D) Fluoroscopic barium swallow,Lifestyle modifications,(B),(D) Fluoroscopic barium swallow,-0.0085760448127985,False,33.81818181818182,47.14,28137.03
"A 26-year-old gravida 3 para 1 is admitted to labor and delivery with uterine contractions. She is at 37 weeks gestation with no primary care provider or prenatal care. She gives birth to a boy after an uncomplicated vaginal delivery with APGAR scores of 7 at 1 minute and 8 at 5 minutes. His weight is 2.2 kg (4.4 lb) and the length is 48 cm (1.6 ft). The infant has weak extremities and poor reflexes. The physical examination reveals microcephaly, palpebral fissures, thin lips, and a smooth philtrum. A systolic murmur is heard on auscultation. Identification of which of the following factors early in the pregnancy could prevent this condition?",(A) Phenytoin usage (B) Alcohol consumption (C) Maternal toxoplasmosis (D) Maternal hypothyroidism,Alcohol consumption,(B),(D) Maternal hypothyroidism. Hypothyroidism is a,0.04118615388870239,False,33.777239709443094,87.2,28224.22
A 4-year-old boy is brought to the physician because of a rash and difficulty swallowing. His family emigrated from Nigeria 2 months ago. Examination shows an erythematous rash with fine yellow scales on his eyebrows and nasolabial folds. Oral examination shows an erythematous throat and swollen tongue. There is peeling and fissures of the skin at the corners of the mouth and cracking of the lips. His hemoglobin concentration is 9.6 g/dL; mean corpuscular volume is 89 μm3. Erythrocyte glutathione reductase assay shows an increased activity coefficient. This patient is most likely deficient in a vitamin that is a precursor to which of the following molecules?,(A) Flavin adenine dinucleotide (B) Nicotinamide adenine dinucleotide (C) Methylcobalamin (D) Pyridoxal phosphate,Flavin adenine dinucleotide,(A),(C) MethylcobalaminThe correct answer is (C,0.23155581951141357,False,33.736396614268436,84.58,28308.8
"A 16-year-old girl presents with primary amenorrhea. On exam, you note that she is short and has a shield chest. You order abdominal imaging, which suggests the presence of streak gonads.

Of the choices listed below, which of the following karyotypes is possible in this patient?

I: 45, XO
II: 45XO/46XX mosaicism
III: 46XX with partial deletion","(A) I only (B) I and II (C) I, II, and III (D) II and III","I, II, and III",(C),(B) I and II,0.8885337710380554,True,33.81642512077295,50.9,28359.69
